## partial_directory: partial
## log_directory: logs
## instruction_directory: instructions
## item_list_file: item_list.csv
## mem_col: mem
## probe_col: probe
## tL_col: type_left
## tR_col: type_right
## con_col: item_condition
## stimulus_directory: stims
## correct_feedback: CORRECT
## error_feedback: WRONG
## timeout_feedback: TOO_SLOW
## window_width: 1280
## window_height: 720
## refresh_rate: 100
## midgrey_r: 0
## midgrey_g: 0
## midgrey_b: 0
## fixation_time: 1.0
## display_time: 1.0
## mask_time: 0.25
## blank_time: 0.5
## probe_alert_time: 0.5
## timeout: 5.0
## num_exp_trials_per_block: 128
## n_blocks: 3
## seed: 20590798
2222, 7, 1, 0, 5, 5, SS, 0, 0,  0.7056
2222, 7, 1, 1, 4, 1, LS, 1, 0,  0.9487
2222, 7, 1, 2, 7, 7, SS, 1, 1,  0.4739
2222, 7, 1, 3, 2, 8, HS, 0, 1,  0.7612
2222, 7, 1, 4, 6, 3, LS, 1, 0,  0.8331
2222, 7, 1, 5, 8, 8, SS, 1, 1,  0.5364
2222, 7, 1, 6, 4, 6, SH, 0, 1,  0.4868
2222, 7, 1, 7, 4, 4, SS, 1, 1,  0.7360
2222, 7, 1, 8, 6, 6, SS, 1, 1,  0.6479
2222, 7, 1, 9, 4, 4, SS, 1, 1,  0.4623
2222, 7, 1, 10, 8, 9, SL, 0, 1,  0.5625
2222, 7, 1, 11, 4, 4, SS, 1, 1,  0.5715
2222, 7, 1, 12, 1, 1, SS, 1, 1,  0.7006
2222, 7, 1, 13, 4, 3, LH, 0, 1,  0.4747
2222, 7, 1, 14, 7, 3, HH, 0, 1,  0.4138
2222, 7, 1, 15, 5, 6, SL, 0, 1,  0.6945
2222, 7, 1, 16, 5, 5, SS, 1, 1,  0.7080
2222, 7, 1, 17, 8, 8, SS, 1, 1,  0.4572
2222, 7, 1, 18, 4, 4, SS, 1, 1,  0.4384
2222, 7, 1, 19, 5, 5, SS, 1, 1,  0.4893
2222, 7, 1, 20, 5, 5, SS, 1, 1,  0.5882
2222, 7, 1, 21, 4, 6, SH, 0, 1,  0.4494
2222, 7, 1, 22, 9, 9, SS, 1, 1,  0.4416
2222, 7, 1, 23, 3, 9, HS, 1, 0,  0.8303
2222, 7, 1, 24, 7, 1, HS, 0, 1,  0.5252
2222, 7, 1, 25, 7, 7, SS, 1, 1,  0.3971
2222, 7, 1, 26, 5, 5, SS, 1, 1,  0.7274
